Vernier Format 2
Untitled.cmbl 11.10.2021 16:36:24 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/s²

0,1206828	1	0	 	 
0,1337836	0	 	 	 
0,438884	1	0,05	0,162121070034	0,0313498789617
0,449114	0	 	 	 
0,7386096	1	0,1	0,177122939372	0,0687541451063
0,748128	0	 	 	 
1,0069264	1	0,15	0,194025767909	0,0572374330386
1,015004	0	 	 	 
1,2555096	1	0,2	0,208876532903	0,0622458224156
1,2628932	0	 	 	 
1,4869072	1	0,25	0,223641152041	0,065366729646
1,4935916	0	 	 	 
1,7036164	1	0,3	0,237634403885	0,0637763971225
1,7109836	0	 	 	 
1,9083964	1	0,35	0,241064749635	-0,030273655154
1,916084	0	 	 	 
2,1185836	1	0,4	0,27081878465	0,31339303649
2,1251176	0	 	 	 
2,2868304	1	0,45	0,291414065245	-0,0685707801927
2,2925976	0	 	 	 
2,4620184	1	0,5	0,291765742301	0,0725856334504
2,4678108	0	 	 	 
2,6298836	1	0,55	0,302058853703	0,0500498073904
2,635084	0	 	 	 
2,7932044	1	0,6	0,31105124436	0,0600695485804
2,7981836	0	 	 	 
2,9515292	1	0,65	0,321115715146	0,06706746074
2,9561888	0	 	 	 
3,1047836	1	0,7	0,331067680821	0,0628076446353
3,1100836	0	 	 	 
3,2537064	1	0,75	0,327166098177	-0,115205029635
3,2593844	0	 	 	 
3,4108836	1	0,8	0,356991837554	0,494722407179
3,415802	0	 	 	 
3,5394836	1	0,85	0,378138895721	-0,165841253739
3,543916	0	 	 	 
3,675784	1	0,9	0,372122844627	0,0775649010084
3,6802948	0	 	 	 
3,8083176	1	0,95	0,380274524689	0,0454481320988
3,8124836	0	 	 	 
3,9387844	1	1	0,387275322623	0,0618710929303
3,942784	0	 	 	 
4,0665868	1	1,05	0,395667019601	0,0694519022224
4,0703836	0	 	 	 
4,1915844	1	1,1	0,403788913589	0,0605008966889
4,1959044	0	 	 	 
4,3142836	1	1,15	0,395421852741	-0,196884195828
4,3189836	0	 	 	 
4,4449836	1	1,2	0,426568354635	0,673494783343
4,4491072	0	 	 	 
