Vernier Format 2
Untitled.cmbl 11.10.2021 16:30:43 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/s²

0,188486	1	0	 	 
0,1980308	0	 	 	 
0,4430832	1	0,05	0,210542205493	0,111183917739
0,4502248	0	 	 	 
0,667292	1	0,1	0,235297377936	0,109638569546
0,6739224	0	 	 	 
0,8701972	1	0,15	0,25843191334	0,118394377895
0,8763212	0	 	 	 
1,0557824	1	0,2	0,278635070217	0,0993294155688
1,0618832	0	 	 	 
1,2298292	1	0,25	0,311931732613	0,283287930985
1,2352964	0	 	 	 
1,3798948	1	0,3	0,316180585451	-0,226661324519
1,3855132	0	 	 	 
1,5481836	1	0,35	0,319165942936	0,262140304525
1,5540108	0	 	 	 
1,6958832	1	0,4	0,346491588412	0,107876208399
1,7009232	0	 	 	 
1,8370832	1	0,45	0,362404348904	0,1175169997
1,8412836	0	 	 	 
1,9720952	1	0,5	0,377475287026	0,105736312926
1,9762304	0	 	 	 
2,102184	1	0,55	0,392789684945	0,129708981653
2,1061868	0	 	 	 
2,22691	1	0,6	0,405970090008	0,0816407780268
2,231116	0	 	 	 
2,3485832	1	0,65	0,438498543237	0,453044809744
2,3524832	0	 	 	 
2,4565832	1	0,7	0,434831876922	-0,520946037788
2,4606832	0	 	 	 
2,5808152	1	0,75	0,426522240551	0,387169935468
2,5852052	0	 	 	 
2,692392	1	0,8	0,454148264904	0,10802305004
2,6962836	0	 	 	 
2,8010832	1	0,85	0,466777051917	0,124356149262
2,8042836	0	 	 	 
2,9067144	1	0,9	0,478820396758	0,103670131633
2,9099832	0	 	 	 
3,0099832	1	0,95	0,491698469008	0,145738639449
3,0131832	0	 	 	 
3,1101836	1	1	0,502822461353	0,0762962495403
3,1135832	0	 	 	 
3,2088832	1	1,05	0,537723839527	0,630928058849
3,2120224	0	 	 	 
3,2972832	1	1,1	0,529380085002	-0,819700785661
3,3006832	0	 	 	 
3,3998832	1	1,15	0,514302108262	0,525783110406
3,4034836	0	 	 	 
3,4926988	1	1,2	0,543870176952	0,111352644593
3,4959172	0	 	 	 
