Vernier Format 2
Untitled.cmbl 11.10.2021 16:34:42 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/s²

12,9926008	1	3,35	0,41555658538	-0,00693498042488
12,9963112	0	 	 	 
13,1130424	1	3,4	0,415097605987	-0,000686628613268
13,1167016	0	 	 	 
13,233508	1	3,45	0,414479829392	-0,00956985282427
13,2377256	0	 	 	 
13,3543096	1	3,5	0,397387308959	-0,273415147921
13,3590032	0	 	 	 
13,4861072	1	3,55	0,417682658696	0,581392679189
13,4903456	0	 	 	 
13,5972224	1	3,6	0,432543376342	-0,313909604939
13,6011296	0	 	 	 
13,7181216	1	3,65	0,414089589366	0,00863402039153
13,7222192	0	 	 	 
13,8387168	1	3,7	0,413240477752	-0,0227160338452
13,8425248	0	 	 	 
13,9601168	1	3,75	0,411369424296	-0,00810857004548
13,9639072	0	 	 	 
14,081808	1	3,8	0,410862549287	-0,000221942076743
14,0855072	0	 	 	 
14,2035072	1	3,85	0,410311017919	-0,00884190334939
14,2077504	0	 	 	 
14,3255264	1	3,9	0,393441971001	-0,267656334917
14,3303072	0	 	 	 
14,4586368	1	3,95	0,413458943234	0,568413784864
14,4629184	0	 	 	 
14,570904	1	4	0,428270293405	-0,304554880914
14,574808	0	 	 	 
14,6929488	1	4,05	0,410138278109	0,00741784113302
14,6971088	0	 	 	 
14,8147248	1	4,1	0,40921479157	-0,022584812273
14,8186096	0	 	 	 
14,9373248	1	4,15	0,407350365681	-0,00782996567982
14,941128	0	 	 	 
15,0602144	1	4,2	0,406840125768	-0,000474071653136
15,0639088	0	 	 	 
15,1831216	1	4,25	0,406183704971	-0,0102074961778
15,1874272	0	 	 	 
15,3064096	1	4,3	0,3894616354	-0,261060909036
15,3112096	0	 	 	 
15,4408496	1	4,35	0,409434558865	0,558188601164
15,4452096	0	 	 	 
15,5542096	1	4,4	0,424039376133	-0,300517160304
15,5582096	0	 	 	 
15,6775104	1	4,45	0,406008824579	0,00805269042671
15,6817104	0	 	 	 
15,8005104	1	4,5	0,405192307757	-0,0213293867333
15,8044112	0	 	 	 
15,924312	1	4,55	0,403473883636	-0,00643154884506
15,928112	0	 	 	 
16,0483584	1	4,6	0,402901036701	-0,00280446178328
16,052112	0	 	 	 
16,172512	1	4,65	0,402282080809	-0,00716634683253
16,176816	0	 	 	 
16,2969408	1	4,7	0,385781113462	-0,258061114116
16,3018128	0	 	 	 
16,4327136	1	4,75	0,405558833848	0,54939664503
16,4371136	0	 	 	 
16,5471328	1	4,8	0,42004329896	-0,296214222634
16,55116	0	 	 	 
16,6716336	1	4,85	0,402106353455	0,00807237124495
16,675856	0	 	 	 
16,795824	1	4,9	0,40126481784	-0,0216247169216
16,7997504	0	 	 	 
16,9208512	1	4,95	0,399380310641	-0,0085208385858
16,9247328	0	 	 	 
17,0462128	1	5	0,398782616783	-0,00101467879372
17,0499488	0	 	 	 
17,1716144	1	5,05	0,398204638905	-0,00820335157365
17,176016	0	 	 	 
17,2973408	1	5,1	0,381768447874	-0,253256310532
17,3022272	0	 	 	 
17,4345552	1	5,15	0,401239839168	0,537066046163
17,439016	0	 	 	 
17,550216	1	5,2	0,415574312716	-0,289195141796
17,5543168	0	 	 	 
17,67604	1	5,25	0,397770706795	0,00620293171084
17,6803168	0	 	 	 
17,8016176	1	5,3	0,396841774492	-0,0209974858765
17,8055648	0	 	 	 
17,9280352	1	5,35	 	 
17,93196	0	 	 	 
