Vernier Format 2
Untitled.cmbl 11.10.2021 16:22:26 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
7,2356904	1	1,25	0,278576545962	0,151337222686
7,2424232	0	 	 	 
7,4071856	1	1,3	0,294342649839	0,032529193131
7,4131288	0	 	 	 
7,5754904	1	1,35	0,300234719302	0,0374874607406
7,5805272	0	 	 	 
7,7403304	1	1,4	0,305931935305	0,0316367324449
7,7454864	0	 	 	 
7,9024072	1	1,45	0,312137609659	0,0449402280322
7,9074952	0	 	 	 
8,0607872	1	1,5	0,31715465159	0,0184142603091
8,0661344	0	 	 	 
8,217724	1	1,55	0,336765097685	0,231500942435
8,222792	0	 	 	 
8,3593056	1	1,6	0,329859270871	-0,329053545514
8,3647248	0	 	 	 
8,524496	1	1,65	0,318370567133	0,189957039439
8,5303888	0	 	 	 
8,6748056	1	1,7	0,335165120085	0,0335090991531
8,6800872	0	 	 	 
8,8228896	1	1,75	0,340550758009	0,0392285082037
8,8273104	0	 	 	 
8,9684896	1	1,8	0,345675084478	0,0311605916364
8,9729896	0	 	 	 
9,1122032	1	1,85	0,351438672375	0,0490487677794
9,1167224	0	 	 	 
9,2530904	1	1,9	0,355893683947	0,0141934795207
9,2578904	0	 	 	 
9,3931904	1	1,95	0,376522530575	0,280293981266
9,3977112	0	 	 	 
9,5199992	1	2	0,36773440718	-0,418898295722
9,5248912	0	 	 	 
9,6685328	1	2,05	0,353463129481	0,226736014613
9,6738888	0	 	 	 
9,804096	1	2,1	0,371143241391	0,0341033859039
9,8088208	0	 	 	 
9,9379912	1	2,15	0,376126237368	0,0403279003034
9,9420088	0	 	 	 
10,0699912	1	2,2	0,380787495748	0,0302972266758
10,074092	0	 	 	 
10,2006192	1	2,25	0,386246699217	0,0532867441251
10,2047296	0	 	 	 
10,3289344	1	2,3	0,390210702901	0,00849866685143
10,3333184	0	 	 	 
10,456892	1	2,35	0,41205279064	0,332897041398
10,46102	0	 	 	 
10,572808	1	2,4	0,40214635721	-0,503821390577
10,577292	0	 	 	 
10,7087104	1	2,45	0,385986947328	0,266012346998
10,7135928	0	 	 	 
10,8329312	1	2,5	0,404691542719	0,0351384327681
10,8372928	0	 	 	 
10,9558264	1	2,55	0,409427839618	0,041940198434
10,9595184	0	 	 	 
11,0771936	1	2,6	0,413621761659	0,0271710942499
11,0809936	0	 	 	 
11,1976008	1	2,65	0,418458272967	0,0531648210076
11,2013968	0	 	 	 
11,3161936	1	2,7	0,421954305638	0,00579377802431
11,3202072	0	 	 	 
11,4345936	1	2,75	0,444870585037	0,381305536136
11,4384176	0	 	 	 
11,5420384	1	2,8	0,433478465685	-0,593360830604
11,5461944	0	 	 	 
11,6682944	1	2,85	0,414067853085	0,285880590455
11,6728088	0	 	 	 
11,7843944	1	2,9	0,43066173761	-2,55598818528E-005
11,7884944	0	 	 	 
11,9004952	1	2,95	0,431179954381	0,00895257452516
11,9039968	0	 	 	 
12,0163168	1	3	0,431221411193	-0,00823670093179
12,0199936	0	 	 	 
12,1323952	1	3,05	0,43198900628	0,0214621604028
12,1360344	0	 	 	 
12,247808	1	3,1	0,431237406056	-0,034486716153
12,251796	0	 	 	 
12,364296	1	3,15	0,450018309772	0,356938878013
12,3680432	0	 	 	 
12,470896	1	3,2	0,435427192868	-0,630693416556
12,474996	0	 	 	 
12,5972968	1	3,25	0,412270832755	0,264297632471
12,6018328	0	 	 	 
12,714196	1	3,3	0,427704289678	-0,000250369137854
12,718296	0	 	 	 
12,8311032	1	3,35	0,428219886314	0,00907098303423
12,8346352	0	 	 	 
12,9477216	1	3,4	0,428411368121	-0,00578707918201
12,9513968	0	 	 	 
13,064524	1	3,45	0,429193310801	0,0191762335081
13,0682264	0	 	 	 
13,18072	1	3,5	0,428332335517	-0,0339955953312
13,1847112	0	 	 	 
13,2979976	1	3,55	0,447039827025	0,353024830368
13,3017976	0	 	 	 
13,4052984	1	3,6	0,432496721656	-0,62409653475
13,4094352	0	 	 	 
13,5325984	1	3,65	0,409416993329	0,261492790419
13,5371984	0	 	 	 
13,6502992	1	3,7	0,424742455175	-0,00107889610599
13,6544144	0	 	 	 
13,7680352	1	3,75	0,425136345224	0,00776996847737
13,7716	0	 	 	 
13,8855184	1	3,8	0,425234313782	-0,00610218008207
13,8892	0	 	 	 
14,0032	1	3,85	0,425931517545	0,0179511651916
14,00692	0	 	 	 
14,1203008	1	3,9	0,425282137316	-0,0290421266372
14,1243008	0	 	 	 
14,2383456	1	3,95	0,443928581245	0,344963606093
14,2422016	0	 	 	 
14,3464368	1	4	0,429389335684	-0,613981723423
14,3506064	0	 	 	 
14,4746304	1	4,05	0,406282680402	0,253485485213
14,4792416	0	 	 	 
14,593304	1	4,1	0,420921542533	-0,00677750415034
14,5974416	0	 	 	 
14,7122048	1	4,15	0,42013769028	-0,00640747447599
14,7158048	0	 	 	 
14,8313216	1	4,2	0,418027089572	-0,0290300239769
14,835104	0	 	 	 
14,951432	1	4,25	0,416109226909	-0,0029049735307
14,9552496	0	 	 	 
15,0716432	1	4,3	 	 
15,0758048	0	 	 	 
