Vernier Format 2
Untitled.cmbl 11.10.2021 16:27:26 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/s²

5,1062844	1	1,3	0,262137278306	-0,118109672123
5,1127292	0	 	 	 
5,3060108	1	1,35	0,250170352834	-0,00172351439431
5,3128304	0	 	 	 
5,5060124	1	1,4	0,248780627863	-0,0121736241449
5,512384	0	 	 	 
5,7079908	1	1,45	0,246993924109	-0,00551840385153
5,7143132	0	 	 	 
5,9108848	1	1,5	0,246491710782	0,000567904313383
5,916998	0	 	 	 
6,113684	1	1,55	0,24629985849	-0,00245994622083
6,1207928	0	 	 	 
6,3168948	1	1,6	0,236380929893	-0,0951621151722
6,3248148	0	 	 	 
6,5382836	1	1,65	0,248527296521	0,204890941812
6,5454124	0	 	 	 
6,7250848	1	1,7	0,257039885636	-0,113750316206
6,7316848	0	 	 	 
6,9287888	1	1,75	0,245278162699	-0,00172825012436
6,9357848	0	 	 	 
7,1327856	1	1,8	0,243857229391	-0,0122026871018
7,1392856	0	 	 	 
7,3388864	1	1,85	0,242073497899	-0,0051066245757
7,345292	0	 	 	 
7,5458872	1	1,9	0,241545426967	4,50968738299E-006
7,5521304	0	 	 	 
7,7528872	1	1,95	0,24130901467	-0,00228868647411
7,760188	0	 	 	 
7,9602944	1	2	0,231609658303	-0,0912409148748
7,9683888	0	 	 	 
8,1862296	1	2,05	0,243494724863	0,196448660809
8,1935888	0	 	 	 
8,3769064	1	2,1	0,251734074485	-0,110026509583
8,3836888	0	 	 	 
8,5849912	1	2,15	0,240157988962	-0,0012366439362
8,5920904	0	 	 	 
8,7932992	1	2,2	0,238784640586	-0,0119491038615
8,7999288	0	 	 	 
9,0038016	1	2,25	0,236963675847	-0,00535202656647
9,0103936	0	 	 	 
9,2153096	1	2,3	0,236404384263	6,3417309838E-005
9,2216992	0	 	 	 
9,4268056	1	2,35	0,236175271452	-0,00223000969251
9,4342904	0	 	 	 
9,6387248	1	2,4	0,226755527742	-0,0866693794113
9,6469912	0	 	 	 
9,8693952	1	2,45	0,238478060866	0,188308194996
9,876892	0	 	 	 
10,064092	1	2,5	0,246566173758	-0,105224005712
10,0709928	0	 	 	 
10,2765048	1	2,55	0,235182925917	-0,00195642635986
10,2837928	0	 	 	 
10,4892936	1	2,6	0,233756862554	-0,0114471302439
10,4960928	0	 	 	 
10,7043232	1	2,65	0,231902274223	-0,00580247940732
10,7110944	0	 	 	 
10,920516	1	2,7	0,231213477962	-0,000569576097781
10,9270944	0	 	 	 
11,136824	1	2,75	0,230905600462	-0,00227708237073
11,1444416	0	 	 	 
11,3535944	1	2,8	0,221688598393	-0,0827622225243
11,3620032	0	 	 	 
11,5895264	1	2,85	0,23313642048	0,179805625601
11,5971952	0	 	 	 
11,788696	1	2,9	0,241025404223	-0,100586871915
11,7957128	0	 	 	 
12,005996	1	2,95	0,229885446232	-0,00194380448125
12,0133976	0	 	 	 
12,223696	1	3	0,228406080039	-0,0116470654641
12,2306192	0	 	 	 
12,44384	1	3,05	0,226452462348	-0,00610147813352
12,4507392	0	 	 	 
12,6652976	1	3,1	0,225691312044	-0,000772526675741
12,6719976	0	 	 	 
12,8869232	1	3,15	0,225327008703	-0,00251502982236
12,8947312	0	 	 	 
13,1090984	1	3,2	0,216329776905	-0,078477194313
13,117708	0	 	 	 
13,3508256	1	3,25	0,227608181018	0,171792337268
13,3587	0	 	 	 
13,5548	1	3,3	0,235312433629	-0,0962509692208
13,5620256	0	 	 	 
13,7774192	1	3,35	0,224366245849	-0,00208904619369
13,7850288	0	 	 	 
14,0005008	1	3,4	0,222937451482	-0,0107205657817
14,0076016	0	 	 	 
14,2260016	1	3,45	0,221135679203	-0,00525961946699
14,2330304	0	 	 	 
14,4527184	1	3,5	0,220409726782	-0,00114442664487
14,4596016	0	 	 	 
14,6797024	1	3,55	0,2200785407	-0,00177371808783
14,6877024	0	 	 	 
14,9071024	1	3,6	0,211326126249	-0,0752044213262
14,9160032	0	 	 	 
15,1546032	1	3,65	0,222365744193	0,164413166868
15,1626048	0	 	 	 
15,3633488	1	3,7	0,229833512548	-0,0928641775235
15,3707504	0	 	 	 
15,5914048	1	3,75	0,2189815479	-0,00230511990974
15,5992048	0	 	 	 
