Vernier Format 2
Untitled.cmbl 11.10.2021 16:38:23 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/s²

0,0994176	1	0	 	 
0,1103836	0	 	 	 
0,4305832	1	0,05	0,159910229855	0,0539208455779
0,4400828	0	 	 	 
0,7283136	1	0,1	0,176061109179	0,0545724713531
0,7383	0	 	 	 
1,0007988	1	0,15	0,183090157971	-0,00298032035104
1,0109836	0	 	 	 
1,274498	1	0,2	0,209901306711	0,198897215537
1,2830212	0	 	 	 
1,4905828	1	0,25	0,227810413866	-0,0331372254283
1,4979928	0	 	 	 
1,7136836	1	0,3	0,230109470597	0,0537472522069
1,721094	0	 	 	 
1,9257208	1	0,35	0,240503943732	0,0442966111814
1,9323084	0	 	 	 
2,1297828	1	0,4	0,250233164784	0,0510589283316
2,1359828	0	 	 	 
2,3256812	1	0,45	0,260704733707	0,0558492334834
2,3314828	0	 	 	 
2,5136832	1	0,5	0,270881097676	0,0524088059908
2,5201836	0	 	 	 
2,6950828	1	0,55	0,269342883598	-0,0693682047789
2,7019836	0	 	 	 
2,8853832	1	0,6	0,29518601567	0,340971754458
2,8913968	0	 	 	 
3,0408148	1	0,65	0,312923409769	-0,112737674667
3,0462828	0	 	 	 
3,2054828	1	0,7	0,308331142063	0,056961595453
3,2110112	0	 	 	 
3,3652872	1	0,75	0,316211414492	0,0416623777178
3,3702988	0	 	 	 
3,5217956	1	0,8	0,323408914285	0,0503135135815
3,5266224	0	 	 	 
3,6745828	1	0,85	0,331757133835	0,0589655300857
3,679108	0	 	 	 
3,8233292	1	0,9	0,339868841744	0,0501020898275
3,8285072	0	 	 	 
3,9688832	1	0,95	0,333660178089	-0,135412883838
3,9744828	0	 	 	 
4,1235932	1	1	0,360424367477	0,481404602392
4,1285828	0	 	 	 
4,2514084	1	1,05	0,379059898039	-0,189803438191
4,255894	0	 	 	 
4,3879836	1	1,1	0,370190212201	0,0599162282414
4,3925876	0	 	 	 
4,5216044	1	1,15	0,37668141471	0,0372423355333
4,5258124	0	 	 	 
4,6534828	1	1,2	0,382648624885	0,0532533055244
4,6575164	0	 	 	 
